urn:cts:greekLit:tlg5026.msA.hmt:1.103.comment	ἀθετέω ὅτι2_ὅτι1_ὅστις_ περισσός πρόκειμαι γάρ ἀλλά ἕνεκ ἀρητήρ
urn:cts:greekLit:tlg5026.msA.hmt:1.103.lemma	τοὔνεκ αἴρω_ἀρόω_ἄρον_ἄρα_ ἄλγε
urn:cts:greekLit:tlg5026.msA.hmt:1.1031.comment	Σέλευκος φημί ἐν_εἰς_ τῇ_ὁ_ Κυπρία_Κύπριος_κύπριος_ καί Κρητικός ἐπεί ρά νῦν ἕ_ὁ_ φίλος εἰμί καί Θεαγένης δέ οὕτως προφέρω ἀπίθανος γάρ ὁ ὁ δέ νῦν λίαν φίλος εἰμί_ἠμί_
urn:cts:greekLit:tlg5026.msA.hmt:1.1031.lemma	εὔχομαι ἀκούω
urn:cts:greekLit:tlg5026.msA.hmt:1.1032.comment	Αἰολικός εἰμί ἄσσον ἀσσότερος ἀσσύτερος ὡς ὄνομα ὄνομα καί ἐπασσύτερος
urn:cts:greekLit:tlg5026.msA.hmt:1.1032.lemma	ἐπασσύτερος
urn:cts:greekLit:tlg5026.msA.hmt:1.1033.comment	ἀμφίβολος ὁ στιγμῆ διά ὁ μορέω_μόριον_μόριος_ ἐπεί καί αὐτός ἀμφίβολος ὁμόω_ὅμως_ δέ εἰς ὁ ὅς ὑποτακτικός ἄρθρον αὐτός μεταληπτέος
urn:cts:greekLit:tlg5026.msA.hmt:1.1033.lemma	ἐπειλέω_ἀπειλέω_ἀπειλέω2_ μῦθος
urn:cts:greekLit:tlg5026.msA.hmt:1.1034.comment	ἐοικεν πατρωνυμικός τίς_ὁ_ ὄνομα αὐτός σχηματίζω ὁ ποιητής καί οὐ κυριόω_κύριος_κυρίως_ ὡς γάρ ἄλλος ἀρχαῖος ἱστορέω ὁ μέν Ἀστυνόμη καλέω ὁ δέ Ἱπποδάμεια_Ἱπποδάμειον_ ὁ δέ τρόπος ἀντωνομασία
urn:cts:greekLit:tlg5026.msA.hmt:1.1034.lemma	κόρη Βρισεύς
urn:cts:greekLit:tlg5026.msA.hmt:1.1035.comment	ὅτι2_ὅτι1_ὅστις_ Ζηνόδοτος γράφος_γράφω_ ἑός
urn:cts:greekLit:tlg5026.msA.hmt:1.1035.lemma	ἀλλά σύ εἰ δνασαί γε
urn:cts:greekLit:tlg5026.msA.hmt:1.1036.comment	Ἀρίσταρχος_ἀρίσταρχος_ εγκλιτικὴν παραλαμβάνω ὁ ἀντωνυμία λέγω3_λέγω2_λέγος_λέγω1_ ὁ δηλέομαι εἰμί τοιοῦτος πολλάκις γάρ σύ ἐν_εἰς_ ὁ τις_ὁ_τίς_ πατήρ ἐγώ δόμος ἀκούω καυχάομαι ἐάν γάρ φημί κατά ὀρθός τόνος ἀναγιγνώσκω εἰμί ἐν_εἰς_ ὁ τις_ὁ_τίς_ νιρέως οίκοις ὁ Αχιλλεὺς αὐτός ἀκούω οὗτος δέ ὁ ἱστορία οὐ οἶδα ὅμηρος_Ὅμηρος_ τοσοῦτος ὁ Ἀρίσταρχος_ἀρίσταρχος_ καί ἕ_ὁ_ ἀπό αὐτός_αὐτοῦ_ Πτολεμαῖος δέ συγκατατίθημι μέν τῇ_ὁ_ ἐγκλιτικός ἀνάγνωσις_ἀναγιγνώσκω_ οὐ μήν_μείς_μής_ τῇ_ὁ_ πρόκειμαι αἴτιος_αἰτία_ εἰ γε ἦδος_ἤδη_ καί αὐτός ὁ Ἀρίσταρχος_ἀρίσταρχος_ ὁ τοιοῦτος φημί παραφυλάσσω ὡς ὅτι2_ὅτι1_ὅστις_ ὁ μέν πρωτότυπος οὔτως χραύω_χράω1_χράω2_χράομαι_ κατά γενικός ἐμέω_ἐγώ_ ἐγώ_ἐμέω_ ἐγώ_ἐμέω_ ἐγώ_μεθίημι_ ὅμοιος_ὁμοῖος_ὁμοιόω_ καί ὁ ἐπί δεύτερος_δευτερόω_ καί τρίτος ὁ δέ κτητικός ἤτοι ἐμός_ἐγώ_ἐμέω_ ἤ2_ἤ1_ εμοῖο σέω_σύ_σοῦ_σός_σεύω_ σός_σέω_ γίγνομαι οὖν εἴπερ εἰμί_ἠμί_ κτητικῆ σός_σέω_ ὥστε κάν ορθοτονήσωμεν ὁ σύ_σέω_ οὐ δύναμαι ἀμφίβολος καθίστημι ὁ γάρ γραφὴ διελέγχω ὅτι2_ὅτι1_ὅστις_ πρωτότυπος εἰμί γίγνομαι οὖν ἐγκλιτικός ὁ ἀνάγνωσις ἐπεί ἁπλόος εἰμί καί οὐ έχει ἀντιδιαστολή καί ἐπικρατέω ὁ ἀνάγνωσις
urn:cts:greekLit:tlg5026.msA.hmt:1.1036.lemma	πολλάκις γάρ σύ
urn:cts:greekLit:tlg5026.msA.hmt:1.1037.comment	ὁ διπλόος δέ ὅτι2_ὅτι1_ὅστις_ ἀπό οὗτος τις_ὁ_τίς_ στείχω_στίχος_ ἕως_ἠώς_ τις_ὁ_τίς_ ὁ καί καί ὑποδείδω Ζηνόδοτος αθετεῖ βραχύς δέ διασταλτέον μετά ὁ αντωνυμίαν ὁ γάρ ἑξῆς_ἔχω_ εἰμί πολλάκις γάρ σύ ἀκούω
urn:cts:greekLit:tlg5026.msA.hmt:1.1038.comment	διασταλτέον μετά ὁ ευχομένης καί αμῦναι ἐπί δέ ὁ Ἀθῆναι_Ἀθήνευς_ στιγμή ἐνδέχομαι δέ καί οὕτως ἐπί μέν ὁ λοιγός ἀμύνω στίζω τίς_ὁ_ δέ ἄλλος ἀπό ἄλλος προφέρω ἀρχή ἕως_ἠώς_ τις_ὁ_τίς_ Ἀθῆναι_Ἀθήνευς_
urn:cts:greekLit:tlg5026.msA.hmt:1.1038.lemma	εὐχομενης
urn:cts:greekLit:tlg5026.msA.hmt:1.1039.comment	πηρός_παρά_ ὁ μελαίνω ὁ ἀήρ νίφω αὐτός
urn:cts:greekLit:tlg5026.msA.hmt:1.1039.lemma	κελαινεφής
urn:cts:greekLit:tlg5026.msA.hmt:1.104.comment	λέξις_λέγω2_λέγω1_λέγω3_ ἐκ ὁ πρός Κωμανόν ὁ μέν ἀεικής λοιγός όλεθρον ἀπεοικοτα λέγω2_λέγω1_λέγω3_ οὗτος δέ εἰμί ἀπεχθής ἀπριάτην_ἀπρίατος_ δέ σαφής ὡς ἄνω1_ἄνευ_ τις_ὁ_τίς_ πρίαμαι καί ταὐτός τῷ_ὁ_τίς_τις_ νῦν λέγω2_λέγω1_λέγω3_ δωρεά καί ὁ Μασσααλιωτικὴ δέ καί ὁ Ριανοῦ ὁ αὐτός χέω_ἔχω_χάω_ἔχις_ τρόπος ἔοικα οὖν ὁ ἕτερος Ζηνόδοτος εἰμί ὁ οὐδός1_οὐδός2_οὐδέ_ ὅσγε πρίν λοιμός βαρύς χείρας ἀπέχω_ἄφεξις_
urn:cts:greekLit:tlg5026.msA.hmt:1.104.lemma	οὐδός1_οὐδός2_οὐδέ_ ὁ_ὅς_ γε πρίν λοιμός
urn:cts:greekLit:tlg5026.msA.hmt:1.1040.comment	ὅτι2_ὅτι1_ὅστις_ Ζηνόδοτος γράφος_γράφω_ Φοιβος Ἀπόλλων ἀφαιρέω δέ ὁ πιθανός ἐπίτηδες γάρ ὁ ὁ Ἔλλησι βοηθουντας
urn:cts:greekLit:tlg5026.msA.hmt:1.1040.lemma	αἱρέω σύ_τε_ ἠδέ Ποσειδῶν
urn:cts:greekLit:tlg5026.msA.hmt:1.1041.comment	Ζεύς παραλαμβάνω ὁ ἐν_εἰς_ οὐρανός διοίκησις περισσός_περισσῶς_ τῇ_ὁ_ παρρησία χραύω_χράω1_χράω2_χράομαι_ πολύς αὐθάδης διαπράσσω Ποσειδῶν δέ καί Ἥρα καί Ἀπόλλων καί Ἀθηνᾶ βούλομαι αὐτός δέω1_δέω2_ ὑποτάσσω Θέτις δέ ἀκούω πηρός_παρά_ τις_ὁ_τίς_ πατήρ Νιρεύς ἤν_ἐάν_ γάρ μάντις ὁ Ζεύς επιβουλὴν σπεύδω πρός αὐτός ἐπάγω Αἰγαίων φοβητρον ὁ ἐπιβουλεύω θεά_θέα_θεάω_ εἰμί_ἠμί_ δέ θαλασσιος δαίμων οὗτος καί ὁ πατήρ Ποσειδῶν καταβραβεύω ἀκούω_ἀκέω_ἀέκων_ δέ ὁ Ζεύς Θετιδος ὁ μέν Ἥρα ἐν_εἰς_ ὁ κατά ἑαυτοῦ δεσμέω_δεσμός_δεσμεύω_ κρεμάζω_κρεμάννυμι_ Ποσειδῶν δέ καί Ἀπόλλων ὁ πηρός_παρά_ Λαομέδων_λαομέδων_ θητεία ψηφίζω_ψηφίζομαι_ τῇ_ὁ_ δέ Θέτις ὁ Ἀχιλλεύς τιμή εἰς τίς_ὁ_ μετά οὗτος ταμιεύω ἱστορέω Δίδυμος_δίδυμος_
urn:cts:greekLit:tlg5026.msA.hmt:1.1041.lemma	ὁπότε μιν συνδέομαι_συνδέω_
urn:cts:greekLit:tlg5026.msA.hmt:1.105.comment	μελανόφθαλμος ἀπό οὗ_ἕ_ὅς_ἵημι_ εὐπρεπής ὡς καλλίμαχος_Καλλίμαχος_ ὕδωρ μέλας_μέλη_ Αἰσήποι καί Αἴσηπος χέω_ἔχω_ἔχις_χάω_ ἑλικός ὕδωρ ἤ2_ἤ1_ ὁ οὐ ἀτενής ὁ θεάω_θέα_ ἤ2_ἤ1_ ὁ ἀξιοθέατος πρός ἤν_ἐάν_ πᾶς ἐλίσσω_ἑλίσσω_ ὁ θεάω_θέα_
urn:cts:greekLit:tlg5026.msA.hmt:1.105.lemma	ἐλικώπιδα
urn:cts:greekLit:tlg5026.msA.hmt:1.1059.comment	ὁ διώνυμος ὁ μέν πρότερος ὄνομα ὅμηρος_Ὅμηρος_ εἰς θεός ἀναφέρω ὁ δέ δεύτερος εἰς ἄνθρωπος ὡς καί ὁ χαλκίς κικλίσκουσι θεός ἀνήρ δέ τε κύμινδις καί περί τις_ὁ_τίς_ ποταμός ὅς Ξανθον καλέω θεός ἀνήρ δέ τε Σκάμανδρος
urn:cts:greekLit:tlg5026.msA.hmt:1.1059.lemma	ὅς Βριάρεως καλέω
urn:cts:greekLit:tlg5026.msA.hmt:1.106.comment	ὅτι2_ὅτι1_ὅστις_ οὐ κατά προσηγορία ὁ ἀπριάτην_ἀπρίατος_ λέγω2_λέγω3_λέγω1_ ἀλλά ἀντί τις_ὁ_τίς_ ἀπρατῆ καί παράλληλος ὁ ἀνάποινος ὁ γάρ αὐτός διό_διά_ αμφοτέρων δηλοῦται διασταλταιον δέ βραχύς ἀπριάτην_ἀπρίατος_ ἀνάποινος στικτέον δέ εἰς Χρύση_Χρύσης_ ἐπεί κοινός κατά πᾶς ὁ πρίν ὁ ἀπριάτην_ἀπρίατος_ ἐπιρρηματικός ἀκούω Ἀπολλώνιος ἀντί τις_ὁ_τίς_ ἀπριαδην
urn:cts:greekLit:tlg5026.msA.hmt:1.106.lemma	ἀπριάτην_ἀπρίατος_ ἀνάποινος
urn:cts:greekLit:tlg5026.msA.hmt:1.1060.comment	ὅτι2_ὅτι1_ὅστις_ Ζηνοδοτος γράφος_γράφω_ ὁ γάρ αὐτε βιόω_βία_ πολύς φέρτατος ἀπαντάω ὁπόσος ναίω2_ναίω1_ ὑπό Τάρταρος ευρώεντα οὐ εἰμί δέ ὁ Τιτάν_Τίτανος_τίτανος_ ὁ Αιγευς ἀλλά ἐναλλιος δαίμων οὕτως γάρ καί ὁ σύγκρισις λαμβάνω πρός ὁ Ποσειδῶν λόγος ἕξις_ἔχω_
urn:cts:greekLit:tlg5026.msA.hmt:1.1060.lemma	αἰγαίων ὅς_ὁ_ γάρ αὔτε
urn:cts:greekLit:tlg5026.msA.hmt:1.1061.comment	ὅτι2_ὅτι1_ὅστις_ ἐντευθεν ἐπί τις_ὁ_τίς_ Ἄρεῳς λέγω2_λέγω3_λέγω1_ οὐ ὀρθόω_ὀρθός_ παρά δέ Ζεύς Κρονίων κατά-καθέζομαι_κατά-ἕζομαι_ κῦδος γάιος_γαίω_γαιόω_ ὅμηρος_Ὅμηρος_ δέ ὡς Στωικός_στωικός_ Ποσειδῶν αὐτός εἰμί φημί ἤ2_ἤ1_ ὅτι2_ὅτι1_ὅστις_ φημί παύροι δέ τε πατήρ ἀρείων_ἄρειος_
urn:cts:greekLit:tlg5026.msA.hmt:1.1061.lemma	ὅς ἄρα παρά_πηρός_ Κρονίων
urn:cts:greekLit:tlg5026.msA.hmt:1.1062.comment	βραχύς διασταλτέον μιμνήσκω παρέζομαι καί κτείνω βασιλεύς καί ὅς ατος πᾶς γάρ ἀρτέομαι_ἀρτάω_ τις_ὁ_τίς_ αἴ_εἰ_ ἄν1 πως ἐθέλω κεφαλή λαμβάνω ἐπεί ἡγεμονικός δεξιάζω_δεξιά_δεξιός_ ἐπεί πρακτικός γονάω_γόνυ_ διό_διά_ αὐτός γάρ ἐπικλάζω_ἐπικλάω_ ὁ σῶμα ἐπικλάω_ἐπικλάζω_ σπεύδω ὁ ψυχή ὁ λόγος
urn:cts:greekLit:tlg5026.msA.hmt:1.1062.lemma	καί λαμβάνω γόνυ
urn:cts:greekLit:tlg5026.msA.hmt:1.1063.comment	ῥῆμα εἰμί κατά πᾶς ἀριθμός_ἀριθμέω_ φέρω ὡς δή μή ὀφείλω νικάω_νίκη_ ὅς_ὡς_ ἐγώγε_ἐγώ_ ὀφείλω Έκτωρ κτείνω ὡς μή όφελ' Ἔκτορα λίζω_λίσσομαι_ καλλίμαχος_Καλλίμαχος_ δέ ἐπίρρημα εὐκτικός ὀφέλλω μηδέ γίγνομαι θοός ναῦς
urn:cts:greekLit:tlg5026.msA.hmt:1.1063.lemma	εἴτε_αἴθε_εἴθε_ ὀφείλω
urn:cts:greekLit:tlg5026.msA.hmt:1.1064.comment	λέγω3_λέγω2_λέγω1_ ὁ Θέτις παρά_πηρός_ Ζεύς μανθάνω τίς_ὁ_ περί Αχιλλεως ὅτι2_ὅτι1_ὅστις_ εἰ μέν μένω ἐν_εἰς_ τῇ_ὁ_ Φθια μή συμπλέω ὁ Ἕλλην εἰς ὁ Ἴλιον_Ἴλιος_Ἴλιοσλιος_Ἴλι_ πολύς μέν εἰμί αὐτός ὁ ζωή_ζωός_ ἄδοξος δέ εἰ δέ σύν-ἀνέρχομαι αὐτός εἰμί ὁλιγοχρόνιος μέν ἀλλά αοίδιμος καί εὐκλεής ὅθεν ὡς πρόοιδα ὁ Θέτις οὗτος εἰμί_ἠμί_ αὐτός παρατίθημι εἰς ὁ Λυκομήδης παρθενών ὡς κόρη ἐν_εἰς_ τῇ_ὁ_ Σκύρας_Σκῦρος_σκῦρος_σκύρον_ εἰμί δέ εἷς ὁ Κυκλάδες
urn:cts:greekLit:tlg5026.msA.hmt:1.1064.lemma	πέλω
urn:cts:greekLit:tlg5026.msA.hmt:1.1065.comment	προπερισπάω ὅστε_ὅτε_ ἐπί τις_ὁ_τίς_ πορεύω ὅστε_ὅτε_ δέ ἐπί τις_ὁ_τίς_ ὕπαρχος_ὑπάρχω_ ὀξύνω
urn:cts:greekLit:tlg5026.msA.hmt:1.1065.lemma	εἰμί αὐτός
urn:cts:greekLit:tlg5026.msA.hmt:1.1066.comment	τίς_ὁ_ ἄκρα_ἄκρος_ἄκρον_ τις_ὁ_τίς_ Ὀλυμπου ὡς ὑπερνεφής οὔτε νίφω οὔτε κατομβρέομαι κατά αὐτός ὁ ποιητός_ποιητής_ λέγω2_λέγω3_λέγω1_ ὀλυμπόν σύ_τε_ ὅθι φημί θεά_θέα_θεάω_ ἔδος ἀσφαλής ἀεί έμμεναι οὔτις_οὔτε_οὔτι_ ἄνεμος τινάσσω οὔτε ποθι_ποτός_ποτή_ποτόν_ποθή_ποτέ_πρός_ όμβρω δέω2_δεύομαι_δεύω2_ οὔτε χιων ἐπιπίλναμαι ἀλλά μάλη_μάλα_ αἴθρη πετάννυμι ἀνέφελος λευκός δέ ἐπιτρέχω αἴγλη ἀγάννιφος οὖν ὁ ὁ πάνυ κατανίφω ἤ2_ἤ1_ ὁ οὔτε ὅλοξ_ὅλος_
urn:cts:greekLit:tlg5026.msA.hmt:1.1066.lemma	ἀγάννιφος
urn:cts:greekLit:tlg5026.msA.hmt:1.1067.comment	ὁ βρέχω ὅσπερ γράφω διά ὁ εἰ δίφθογγος ἐκ οὐ νέφος καί νεφρός νίφω ὁ χιονίζω διά τις_ὁ_τίς_ ϊ ἐκ οὐ ὁ ἀγάννιφος νήφω ὁ σπένδω διά τις_ὁ_τίς_ ὁ ἐκ οὐ νηφάλιος ξύλον νήφω ὁ προσέυχω καί διά τις_ὁ_τίς_ ὁ οὗτος ἐκ οὐ ὁ νήφων_νήφω_ προσεύχομαι
urn:cts:greekLit:tlg5026.msA.hmt:1.1067.lemma	ὁ νίφω σημαίνω
urn:cts:greekLit:tlg5026.msA.hmt:1.1068.comment	ὁ νῦν ἀντί τις_ὁ_τίς_ δή διό καί Τυραννίων ἀξιόω_ἐξιόω_ ὀξύνω οὐ εὖ
urn:cts:greekLit:tlg5026.msA.hmt:1.1068.lemma	ἀλλά σύ μέν νῦν
urn:cts:greekLit:tlg5026.msA.hmt:1.1069.comment	ὁμοῖος_ὅμοιος_ εἰμί ὁ ἡνιοχεύς δισσός δέ εισὶν ἕ_ὁ_ Αἰθίοψ ὑπό Νεῖλος ὁρίζω ὡς ὁ Ϊθάκη καί ὁ λοιπός νῆσος τις δέ γράφουσιν μετά Μέμνων Αἰθίοψ ἔθνος δέ οὗτος
urn:cts:greekLit:tlg5026.msA.hmt:1.1069.lemma	Αἰθίοψ
urn:cts:greekLit:tlg5026.msA.hmt:1.107.comment	οὗτος ἐπί ναός_ναῦς_ καί ἅρμα ὡς ὁ οἴκοθεν ἄγω ὁ γεραιός καί ἄγω δέ Μαχάων ποιμήν λαός_λᾶας_ παράληψις δέ ὁ τρόπος οὐ γάρ ἐπί ίσοις ἀπαλλάσσω_ἀπαλλαξείω_ δέομαι_δέω2_δέω1_ ὁ προἁμαρτήσαντας
urn:cts:greekLit:tlg5026.msA.hmt:1.107.lemma	ἄγω
urn:cts:greekLit:tlg5026.msA.hmt:1.1070.comment	λέξις Ἀρισταρχου ἐκ τις_ὁ_τίς_ Α ὁ Ἰλιάς ὑπόμνημα ὁ μέν μεταί_μετά_ ἀμύμων ἐπί αμυμονας ὁ_ὅς_ εἰμί πρός ἄμωμος ἀγαθός ὁ δέ κατά δαίτης_δαίς3_ ἀντί τις_ὁ_τίς_ ἐπί δαίτης_δαίς3_ οὕτως γάρ νῦν ὅμηρος_Ὅμηρος_ τίθημι ἔνιοι δέ ποιόω_ποιέω_ μετά δαίτης_δαίς3_ ὅπως εἰμί αὐτός αὐτόθεν ὁ μετά ἐπί χραύω_χράομαι_χράω1_χράω2_ δέ καί πλείων ἄλλος ὁ ποιητής_ποιητός_ τῇ_ὁ_ κατά ἀντί ὁ ἐπί Σοφοκλῆς ἐγώ κατά αὐτός ὡς ὁράω ἐξέρχομαι οὕτως δέ εὑρίσκω καί ἐν_εἰς_ τῇ_ὁ_ Μασσαλιωτικῆ καί Σινωπική_Σινωπικός_ καί Κυπρία_Κύπριος_κύπριος_ καί Ἀντιμαχίῳ καί Ἀριστοφάνειος Καλλίστρατος δέ ἐν_εἰς_ τῷ_ὁ_τίς_τις_ πρός ὁ ἀθετέω_ἀθέτησις_ ὅμοιος_ὁμοῖος_ὁμοιόω_ καί ὁ Σιδώνιος καί ὁ ἰξίον_Ἴξιος_Ἰξίων_ ἐν_εἰς_ τῷ_ὁ_τίς_τις_ ς Προς ὁ ἐξήγησις καί ὁ θεός δέ πᾶς ἔπονται διά τις_ὁ_τίς_ ὁ
urn:cts:greekLit:tlg5026.msA.hmt:1.1070.lemma	χθιζός βαίνω
urn:cts:greekLit:tlg5026.msA.hmt:1.1071.comment	φημί ἐν_εἰς_ Διοσπόλει μέγας εἰμί Ζεύς ἱερός ἀπό οὐ λαμβάνω ὁ ξόανον Αἰθίοψ μετά καί ὁ ἄλλος ἐγχωρέω_ἐγχώριος_ θεά_θέα_θεάω_ κατά τις χρόνος περινοστέω τίς_ὁ_ μέρος_μέρα_ ὁ Λιβύη καί πολυτελέω_πολυτελής_ ποιέω πανήγυρις ἐπί δώδεκα ἡμέρα_ἥμερος_ ὅτι2_ὅτι1_ὅστις_ καί τοσοῦτος ἕ_ὁ_ θεός
urn:cts:greekLit:tlg5026.msA.hmt:1.1071.lemma	δωδέκατος δέ τοι_σύ_
urn:cts:greekLit:tlg5026.msA.hmt:1.108.comment	ὅτι2_ὅτι1_ὅστις_ Ζηνόδοτος γράφος_γράφω_ αἴ_εἰ_ ἄν1 μιν γέλοιος δέ διστακτικός λέγω2_λέγω1_λέγω3_ ὁ μάντις
urn:cts:greekLit:tlg5026.msA.hmt:1.108.lemma	εἰς Χρύση_Χρύσης_ τότε ἄν1 μιν
